src_id:int64	dst_id:int64	weight:float
322256	1230516	0.014234875444839857
191216	1230516	0.0002559726962457338
1574096	1230516	0.01418812401471361
739040	1230516	0.003931203931203931
1481841	1230516	0.06329113924050633
1271306	1230516	0.028350515463917526
585914	1230516	0.002853683846419924
114920	1230516	0.011693952555963916
536336	1230516	0.05
756794	1230516	0.0050933786078098476
56291	1230516	0.03111111111111111
849218	1230516	0.011799410029498525
832664	1230516	0.008924205378973106
735417	1230516	0.022988505747126436
1439641	1230516	0.08433734939759036
896176	1230516	0.07540760869565218
887226	1230516	0.023121387283236993
56322	1230516	0.0338409475465313
884504	1230516	0.0026680896478121665
822881	1230516	0.023076923076923078
750928	1230516	0.0047169811320754715
763529	1230516	0.0022785813354468
534232	1230516	0.02023608768971332
748137	1230516	0.005123825789923143
800441	1230516	0.009602649006622516
379052	1230516	0.031413612565445025
1397833	1230516	0.007747388191102242
1174864	1230516	0.0074309978768577496
1212856	1230516	0.09283950617283951
1160907	1230516	0.05647840531561462
324860	1230516	0.006960923904445499
269314	1230516	0.006588579795021962
1299115	1230516	0.3333333333333333
1350114	1230516	0.016835016835016835
984136	1230516	0.0017316017316017316
475985	1230516	0.059782608695652176
856834	1230516	0.055019852524106634
344816	1230516	0.022857142857142857
122545	1230516	0.022099447513812154
1298282	1230516	0.0065252854812398045
890745	1230516	0.08333333333333333
487524	1230516	0.008882309400444115
1257803	1230516	0.046104928457869634
1298241	1230516	0.004322766570605188
1051952	1230516	0.00518000518000518
1553200	1230516	0.004728132387706856
136681	1230516	0.026581118240146653
164802	1230516	0.03859649122807018
1586115	1230516	0.02046783625730994
621011	1230516	0.009411764705882352
1256347	1230516	0.003345724907063197
1561312	1230516	0.0036319612590799033
1553194	1230516	0.010375343301800427
1442529	1230516	0.09198813056379822
464386	1230516	0.0024691358024691358
1251561	1230516	0.022099447513812154
593643	1230516	0.013707165109034268
460841	1230516	0.007128309572301426
670609	1230516	0.0048
1506281	1230516	0.07057057057057058
1256041	1230516	0.023084025854108958
493594	1230516	0.023965141612200435
1173995	1230516	0.006729475100942127
1500552	1230516	0.0011094674556213018
539131	1230516	0.1767511177347243
637827	1230516	0.028733306353702956
656553	1230516	0.0034522439585730723
979946	1230516	0.016299918500407497
205464	1230516	0.024475524475524476
873539	1230516	0.005136986301369863
56338	1230516	0.024173027989821884
139840	1230516	0.032759578012215435
1401552	1230516	0.012605042016806723
1325276	1230516	0.001806140878988561
665955	1230516	0.015444015444015444
1214473	1230516	0.01288659793814433
1126610	1230516	0.032590051457975985
1030760	1230516	0.017110266159695818
1284128	1230516	0.07540603248259861
1439139	1230516	0.0641025641025641
535146	1230516	0.004830917874396135
1387593	1230516	0.01675977653631285
695051	1230516	0.005429864253393665
118832	1230516	0.00487408610885459
1302008	1230516	0.012031139419674451
241002	1230516	0.008756567425569177
464560	1230516	0.017369727047146403
1163473	1230516	0.005932203389830509
678202	1230516	0.0056022408963585435
390762	1230516	0.005442176870748299
798611	1230516	0.0030581039755351682
1394184	1230516	0.006896551724137931
1546218	1230516	0.17073170731707318
1442649	1230516	0.04046242774566474
370161	1230516	0.014130434782608696
449034	1230516	0.01381509032943677
275555	1230516	0.0024473813020068525
872627	1230516	0.005889281507656066
791451	1230516	0.000981675392670157
437771	1230516	0.0015364916773367477
1194576	1230516	0.006920415224913495
289649	1230516	0.0007867820613690008
119817	1230516	0.007615230460921844
1381106	1230516	0.05627931214174049
747	1230516	0.012
289488	1230516	0.0039361469494861145
417148	1230516	0.015625
1249873	1230516	0.012355848434925865
1134858	1230516	0.001395916942941895
658971	1230516	0.0014734774066797642
853385	1230516	0.07865168539325842
250800	1230516	0.01644736842105263
1389057	1230516	0.0024857954545454545
220008	1230516	0.33796791443850266
251649	1230516	0.001977587343441002
1006505	1230516	0.005703422053231939
219352	1230516	0.019644527595884004
289412	1230516	0.002746174970576697
793848	1230516	0.0038510911424903724
211	1230516	0.009861932938856016
1585992	1230516	0.021739130434782608
1173841	1230516	0.05
980186	1230516	0.11320754716981132
1095699	1230516	0.05963302752293578
1543818	1230516	0.0021484375
796600	1230516	0.0027567195037904893
1299459	1230516	0.1111111111111111
801322	1230516	0.005159958720330237
3105	1230516	0.057971014492753624
22144	1230516	0.002364066193853428
1423523	1230516	0.0018682858477347033
1369130	1230516	0.006329113924050633
1297467	1230516	0.01610305958132045
1090145	1230516	0.007468879668049793
1140097	1230516	0.007338551859099804
1307778	1230516	0.0071056371387967785
1096225	1230516	0.10714285714285714
748282	1230516	0.006289308176100629
864353	1230516	0.003355704697986577
1230546	1230516	0.1366906474820144
594593	1230516	0.008535784635587657
483065	1230516	0.0028218694885361554
353513	1230516	0.0057574667146455556
210	1230516	0.09315068493150686
694203	1230516	0.00231839258114374
290560	1230516	0.012552301255230125
1210571	1230516	0.005341880341880342
862090	1230516	0.01756440281030445
1227208	1230516	0.011128775834658187
639651	1230516	0.003642384105960265
75530	1230516	0.20253164556962025
1030907	1230516	0.014754098360655738
511168	1230516	0.0061823802163833074
606754	1230516	0.00952914798206278
830649	1230516	0.015473887814313346
848611	1230516	0.0018561484918793504
1149641	1230516	0.017341040462427744
370088	1230516	0.010135135135135136
1082880	1230516	0.00128493414712496
793883	1230516	0.00797735460627895
163721	1230516	0.001358695652173913
1298113	1230516	0.011730205278592375
1580593	1230516	0.12559618441971382
98913	1230516	0.003898305084745763
1406992	1230516	0.056910569105691054
165874	1230516	0.007228915662650603
1606216	1230516	0.08849557522123894
1523180	1230516	0.7333333333333333
498834	1230516	0.041237113402061855
3889	1230516	0.07228915662650602
1256880	1230516	0.034482758620689655
1345619	1230516	0.012066365007541479
1080339	1230516	0.022988505747126436
536795	1230516	0.179273147553615
105242	1230516	0.00938722294654498
244184	1230516	0.006069802731411229
703435	1230516	0.004106776180698152
449329	1230516	0.01557632398753894
197089	1230516	0.007221750212404418
613729	1230516	0.005055611729019211
898993	1230516	0.004114285714285714
1031395	1230516	0.07669021190716448
214761	1230516	0.003896103896103896
656874	1230516	0.07346938775510205
285944	1230516	0.08695652173913043
1053601	1230516	0.0045662100456621
291915	1230516	0.07769869513641756
1130040	1230516	0.00173736788765021
494162	1230516	0.015228426395939087
864833	1230516	0.00291970802919708
143809	1230516	0.007065395990798554
1038835	1230516	0.034858387799564274
917322	1230516	0.024016891000263923
654507	1230516	0.04745762711864407
1233395	1230516	0.028846153846153848
1095840	1230516	0.004895960832313341
922490	1230516	0.03007518796992481
39136	1230516	0.010769230769230769
288824	1230516	0.08842652795838751
1544651	1230516	0.009530141843971631
1550322	1230516	0.08054342552159147
1471120	1230516	0.009628242845680663
292724	1230516	0.00044742729306487697
655467	1230516	0.08376963350785341
148194	1230516	0.010121457489878543
148193	1230516	0.012975778546712802
679339	1230516	0.015463917525773196
697441	1230516	0.037037037037037035
1436753	1230516	0.03353658536585366
656657	1230516	0.003484320557491289
1196889	1230516	0.03614457831325301
1153369	1230516	0.019425019425019424
1187139	1230516	0.21978021978021978
1082266	1230516	0.028985507246376812
762842	1230516	0.016736401673640166
1345697	1230516	0.11979166666666667
844177	1230516	0.0035790980672870437
450049	1230516	0.02127659574468085
450171	1230516	0.017077798861480076
991674	1230516	0.0025089605734767025
539500	1230516	0.06126760563380282
872562	1230516	0.006498781478472786
1284522	1230516	0.02608695652173913
1305539	1230516	0.09957081545064378
1077115	1230516	0.022222222222222223
1543065	1230516	0.015789473684210527
1458995	1230516	0.12764158918005072
136595	1230516	0.08148148148148149
450496	1230516	0.0967741935483871
648705	1230516	0.047619047619047616
50416	1230516	0.0410958904109589
1121130	1230516	0.005364327223960662
750593	1230516	0.14680851063829786
1383324	1230516	0.12525117213663764
693625	1230516	0.14240506329113925
341849	1230516	0.06315789473684211
615914	1230516	0.0053475935828877
1168280	1230516	0.00192193968066233
1458906	1230516	0.0156794425087108
551852	1230516	0.004885993485342019
1143032	1230516	0.00849514563106796
1451555	1230516	0.005124450951683748
758944	1230516	0.005219206680584551
1386216	1230516	0.13730314960629922
1576872	1230516	0.005982053838484547
837930	1230516	0.17391304347826086
994352	1230516	0.007017543859649123
1095856	1230516	0.06009615384615385
1284459	1230516	0.13043478260869565
1302106	1230516	0.010666666666666666
1161211	1230516	0.0746987951807229
1161248	1230516	0.08508403361344538
1284489	1230516	0.06513409961685823
903499	1230516	0.10849812934259755
1230635	1230516	0.22330097087378642
1074187	1230516	0.019444444444444445
34123	1230516	0.007543611504007544
1331604	1230516	0.0020093770931011385
887594	1230516	0.00441257584114727
1551787	1230516	0.016129032258064516
1341857	1230516	0.002307692307692308
1317208	1230516	0.00410958904109589
1284057	1230516	0.04608294930875576
235	1230516	0.010520163646990065
1172185	1230516	0.04229607250755287
1193434	1230516	0.0034071550255536627
3137	1230516	0.14084507042253522
902043	1230516	0.45454545454545453
1321297	1230516	0.01467645096731154
1557402	1230516	0.0021201413427561835
1605627	1230516	0.043402777777777776
1507497	1230516	0.013986013986013986
939434	1230516	0.004511278195488722
822969	1230516	0.004817618719889883
326099	1230516	0.0045343137254901964
327760	1230516	0.008547008547008548
698044	1230516	0.009316770186335404
906027	1230516	0.007547169811320755
1027674	1230516	0.0015216068167985392
1432723	1230516	0.007389162561576354
1209522	1230516	0.04985337243401759
712369	1230516	0.0017913121361397223
220002	1230516	0.018285714285714287
3651	1230516	0.04797047970479705
682400	1230516	0.0030698388334612432
1323770	1230516	0.003976143141153081
1322900	1230516	0.041407867494824016
1567793	1230516	0.005274261603375527
1446314	1230516	0.051130776794493606
1426018	1230516	0.008019740900678593
872875	1230516	0.002347877127763647
523465	1230516	0.005964214711729622
503220	1230516	0.050505050505050504
216731	1230516	0.007874015748031496
129339	1230516	0.0035335689045936395
522650	1230516	0.033707865168539325
385147	1230516	0.006396588486140725
485634	1230516	0.17142857142857143
283409	1230516	0.017632241813602016
1340433	1230516	0.002067539627842867
1586585	1230516	0.012162162162162163
585641	1230516	0.004792332268370607
808420	1230516	0.015011547344110854
632097	1230516	0.0038510911424903724
707264	1230516	0.062225767850019945
522658	1230516	0.25
1428585	1230516	0.006024096385542169
536984	1230516	0.02564102564102564
1396201	1230516	0.09268292682926829
671570	1230516	0.009708737864077669
1112617	1230516	0.00371900826446281
516354	1230516	0.009771986970684038
1361040	1230516	0.004189944134078212
931339	1230516	0.004874651810584958
1434626	1230516	0.006493506493506494
138129	1230516	0.0023551577955723034
840419	1230516	0.005892255892255892
1578441	1230516	0.0037593984962406013
1267768	1230516	0.016611295681063124
962520	1230516	0.008403361344537815
22379	1230516	0.024691358024691357
997978	1230516	0.04693140794223827
1454472	1230516	0.007233273056057866
797202	1230516	0.01778523489932886
165026	1230516	0.002631578947368421
1193768	1230516	0.027303754266211604
1432593	1230516	0.0019120458891013384
1307859	1230516	0.006018054162487462
1057857	1230516	0.017543859649122806
1060115	1230516	0.017123287671232876
28362	1230516	0.005136986301369863
1244171	1230516	0.014066496163682864
991712	1230516	0.13043478260869565
336467	1230516	0.00481000481000481
841410	1230516	0.004472271914132379
1377162	1230516	0.00946969696969697
1328818	1230516	0.012106537530266344
589154	1230516	0.0052173913043478265
923544	1230516	0.08030726256983241
858296	1230516	0.002911208151382824
1399394	1230516	0.0031413612565445027
151907	1230516	0.0026342451874366768
146417	1230516	0.006756756756756757
518138	1230516	0.009036144578313253
896640	1230516	0.035676810073452254
1287616	1230516	0.08870967741935484
739497	1230516	0.0026954177897574125
908331	1230516	0.0019159535061949162
1229664	1230516	0.012836185819070905
1172091	1230516	0.060163300386764075
220809	1230516	0.008071025020177562
538329	1230516	0.020156774916013438
617216	1230516	0.08143322475570032
545162	1230516	0.016483516483516484
541936	1230516	0.02412280701754386
535352	1230516	0.12912912912912913
708235	1230516	0.09433962264150944
160889	1230516	0.04467134652201659
453314	1230516	0.040697674418604654
652713	1230516	0.04408352668213457
1060004	1230516	0.012517713745866793
173978	1230516	0.1111111111111111
1088826	1230516	0.005502063273727648
873498	1230516	0.0023923444976076554
808800	1230516	0.004201680672268907
75520	1230516	0.09823182711198428
3040	1230516	0.07312614259597806
4114	1230516	0.025411061285500747
1321466	1230516	0.030303030303030304
298475	1230516	0.06118546845124283
277388	1230516	0.03600293901542983
839284	1230516	0.58
1574883	1230516	0.026490066225165563
1021496	1230516	0.0025974025974025974
1284392	1230516	0.07142857142857142
578890	1230516	0.004668534080298786
1230675	1230516	0.10597302504816955
3995	1230516	0.048701298701298704
453305	1230516	0.03345070422535211
655490	1230516	0.1824561403508772
423376	1230516	0.008215962441314555
810809	1230516	0.03508771929824561
1471424	1230516	0.0024096385542168677
799080	1230516	0.005250875145857643
1221514	1230516	0.09722222222222222
325281	1230516	0.005909389363099146
1187312	1230516	0.10909090909090909
1257896	1230516	0.0035211267605633804
889363	1230516	0.147239263803681
903866	1230516	0.11181434599156118
1230716	1230516	0.07894736842105263
797571	1230516	0.005252100840336135
822667	1230516	0.01796221740476928
903872	1230516	0.06745562130177515
1241249	1230516	0.01910828025477707
147243	1230516	0.021621621621621623
535880	1230516	0.03910614525139665
634458	1230516	0.004539264639128461
1170123	1230516	0.0007718034473887317
1481834	1230516	0.034782608695652174
1535824	1230516	0.007233273056057866
146816	1230516	0.02313030069390902
64674	1230516	0.014669926650366748
98929	1230516	0.012422360248447204
305681	1230516	0.005979073243647235
1180056	1230516	0.006639004149377593
801219	1230516	0.19076305220883535
855435	1230516	0.008029197080291971
649784	1230516	0.03076923076923077
604506	1230516	0.003246753246753247
485730	1230516	0.007731958762886598
1171040	1230516	0.005870841487279843
750563	1230516	0.11922949186316838
1386465	1230516	0.006198347107438017
1580529	1230516	0.10940919037199125
1450792	1230516	0.09433962264150944
159811	1230516	0.041666666666666664
192859	1230516	0.004325259515570935
61914	1230516	0.00872093023255814
1092696	1230516	0.019543973941368076
381356	1230516	0.0034344590726960505
1451728	1230516	0.016666666666666666
360465	1230516	0.005154639175257732
879745	1230516	0.004
534952	1230516	0.007246376811594203
167458	1230516	0.0029154518950437317
139321	1230516	0.007927519818799546
638011	1230516	0.013852813852813853
693585	1230516	0.125
285192	1230516	0.006726457399103139
668624	1230516	0.02032520325203252
701017	1230516	0.015479876160990712
465352	1230516	0.01002004008016032
472472	1230516	0.07692307692307693
473128	1230516	0.11290322580645161
3928	1230516	0.12121212121212122
537787	1230516	0.04039301310043668
271451	1230516	0.2
271465	1230516	0.01483679525222552
1060312	1230516	0.048034934497816595
535529	1230516	0.0967741935483871
513082	1230516	0.02586206896551724
513720	1230516	0.020134228187919462
16962	1230516	0.012048192771084338
1318488	1230516	0.004464285714285714
53360	1230516	0.08571428571428572
433976	1230516	0.018272425249169437
1196169	1230516	0.02922077922077922
3083	1230516	0.11764705882352941
587017	1230516	0.006237006237006237
923300	1230516	0.015479876160990712
998585	1230516	0.008561643835616438
139930	1230516	0.03467297084318361
1239329	1230516	0.075
958520	1230516	0.007991475759190196
482801	1230516	0.001052262364082778
660458	1230516	0.009596928982725527
622611	1230516	0.014778325123152709
290187	1230516	0.018440905280804692
1579482	1230516	0.015344603381014304
62200	1230516	0.07142857142857142
660979	1230516	0.009569377990430622
1525122	1230516	0.009704968944099378
867475	1230516	0.00546448087431694
1082841	1230516	0.0036496350364963502
1199937	1230516	0.02717391304347826
1334939	1230516	0.0022205773501110288
1182288	1230516	0.02032520325203252
1312850	1230516	0.03225806451612903
844417	1230516	0.009404388714733543
447402	1230516	0.011730205278592375
389714	1230516	0.008664259927797834
1277785	1230516	0.025974025974025976
917194	1230516	0.013146362839614373
1550488	1230516	0.022900763358778626
850	1230516	0.008733624454148471
700475	1230516	0.019662921348314606
1041512	1230516	0.007159904534606206
504592	1230516	0.3157894736842105
940856	1230516	0.05825242718446602
1432712	1230516	0.008143322475570033
1132419	1230516	0.003816793893129771
770451	1230516	0.005319148936170213
974522	1230516	0.003271537622682661
1461864	1230516	0.0078125
1537729	1230516	0.007142857142857143
1142980	1230516	0.002259690596210673
616080	1230516	0.012749003984063745
588594	1230516	0.03890489913544669
1195394	1230516	0.004451038575667656
1244377	1230516	0.035398230088495575
130728	1230516	0.010899182561307902
846872	1230516	0.00272975432211101
896553	1230516	0.10498489425981873
1451290	1230516	0.0061752219220378235
810241	1230516	0.19230769230769232
1095906	1230516	0.07476635514018691
541434	1230516	0.08777969018932874
582356	1230516	0.03367003367003367
1335186	1230516	0.0016034206306787815
778211	1230516	0.051094890510948905
1446488	1230516	0.022592152199762187
454387	1230516	0.006355932203389831
757968	1230516	0.004026845637583893
1451067	1230516	0.05194805194805195
1091538	1230516	0.005980861244019139
270217	1230516	0.03896103896103896
1344619	1230516	0.028409090909090908
1250811	1230516	0.11428571428571428
1324033	1230516	0.078125
666018	1230516	0.19047619047619047
1202154	1230516	0.15513392857142858
449331	1230516	0.014184397163120567
1402258	1230516	0.06
1075891	1230516	0.06896551724137931
1470922	1230516	0.025936599423631124
1442552	1230516	0.20689655172413793
586450	1230516	0.0425531914893617
706560	1230516	0.12048192771084337
809587	1230516	0.003957261574990107
742636	1230516	0.13559322033898305
742737	1230516	0.18032786885245902
982923	1230516	0.020114942528735632
1477384	1230516	0.0034562211981566822
875113	1230516	0.027472527472527472
627970	1230516	0.028011204481792718
1372417	1230516	0.009549795361527967
1260953	1230516	0.007194244604316547
1080610	1230516	0.0829059829059829
292266	1230516	0.022099447513812154
354258	1230516	0.08776371308016878
4427	1230516	0.015
1187168	1230516	0.019438444924406047
1202056	1230516	0.056818181818181816
1202048	1230516	0.09010011123470522
513472	1230516	0.0049261083743842365
891561	1230516	0.08545269582909461
891554	1230516	0.0888468809073724
91648	1230516	0.0031905195989061076
1297977	1230516	0.006791171477079796
472088	1230516	0.0033812341504649195
1582401	1230516	0.037914691943127965
1052218	1230516	0.006321112515802781
139595	1230516	0.04247104247104247
903345	1230516	0.056856187290969896
996994	1230516	0.025236593059936908
1081490	1230516	0.006756756756756757
1168778	1230516	0.0033407572383073497
1132219	1230516	0.003105590062111801
923984	1230516	0.08333333333333333
1471116	1230516	0.010762751520823585
1073968	1230516	0.016666666666666666
1023612	1230516	0.12637913741223672
540530	1230516	0.0062717770034843206
1386048	1230516	0.06085376930063579
890755	1230516	0.16783216783216784
1531667	1230516	0.04081632653061224
1609018	1230516	0.15
1320355	1230516	0.06692913385826772
628082	1230516	0.006256015399422521
856970	1230516	0.027777777777777776
1297889	1230516	0.018518518518518517
333163	1230516	0.0015114873035066505
1595116	1230516	0.002849002849002849
871352	1230516	0.006304176516942475
907968	1230516	0.005076142131979695
803666	1230516	0.03383458646616541
305322	1230516	0.006578947368421052
1300043	1230516	0.03389830508474576
1246808	1230516	0.0035335689045936395
584483	1230516	0.034925864909390446
1507729	1230516	0.006254343293954135
921569	1230516	0.005128205128205128
117650	1230516	0.04093567251461988
1608011	1230516	0.05154639175257732
1448115	1230516	0.06666666666666667
824595	1230516	0.09465020576131687
120784	1230516	0.035306334371754934
748777	1230516	0.038391224862888484
1563363	1230516	0.010766580534022395
693608	1230516	0.12665562913907286
1310856	1230516	0.014975041597337771
1332659	1230516	0.010471204188481676
974368	1230516	0.034482758620689655
139817	1230516	0.03470149253731343
231472	1230516	0.005319148936170213
770480	1230516	0.009389671361502348
1537848	1230516	0.0017964071856287425
445113	1230516	0.0056925996204933585
593016	1230516	0.058823529411764705
1225464	1230516	0.07272727272727272
219600	1230516	0.01276595744680851
192537	1230516	0.25882352941176473
710931	1230516	0.013392857142857142
1155561	1230516	0.00991407799074686
975904	1230516	0.013368983957219251
1271074	1230516	0.014732965009208104
585408	1230516	0.03231939163498099
810388	1230516	0.011641443538998836
237296	1230516	0.11538461538461539
707497	1230516	0.0967741935483871
1312050	1230516	0.06048906048906049
173195	1230516	0.007575757575757576
1174523	1230516	0.008210180623973728
1508538	1230516	0.007457121551081283
146888	1230516	0.021666666666666667
1302402	1230516	0.1320754716981132
890321	1230516	0.004801920768307323
484699	1230516	0.008620689655172414
474593	1230516	0.01272264631043257
1477443	1230516	0.003083247687564234
555140	1230516	0.007566204287515763
117515	1230516	0.07348560079443893
1176436	1230516	0.004849660523763337
203393	1230516	0.006521739130434782
276923	1230516	0.043010752688172046
770721	1230516	0.003911342894393742
